"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/06/2022";"1300";"13,0";"13,1";"11,8";"";"";"";"13,3";"13,4";"12,1";"1006,8";"1006,8";"1006,4";"1,4";"192,0";"3,1";"489,60";"0,0"
"07/06/2022";"1400";"14,2";"14,2";"13,0";"";"";"";"14,5";"14,5";"13,3";"1006,6";"1006,8";"1006,6";"1,6";"184,0";"3,2";"716,00";"0,0"
"07/06/2022";"1500";"14,5";"14,7";"14,1";"";"";"";"14,7";"14,9";"14,4";"1006,3";"1006,7";"1006,3";"1,6";"205,0";"3,2";"624,80";"0,0"
"07/06/2022";"1600";"15,2";"15,5";"14,5";"99,0";"";"98,0";"15,0";"15,4";"14,7";"1005,6";"1006,3";"1005,6";"2,1";"220,0";"3,7";"758,80";"0,0"
"07/06/2022";"1700";"15,5";"15,5";"14,9";"99,0";"99,0";"98,0";"15,2";"15,4";"14,7";"1004,8";"1005,6";"1004,8";"1,5";"188,0";"4,0";"500,30";"0,0"
"07/06/2022";"1800";"16,3";"16,4";"15,4";"94,0";"99,0";"93,0";"15,3";"15,6";"15,0";"1004,2";"1004,8";"1004,2";"1,7";"189,0";"3,9";"775,20";"0,0"
"07/06/2022";"1900";"16,4";"16,8";"16,1";"92,0";"94,0";"91,0";"15,1";"15,6";"14,9";"1003,9";"1004,2";"1003,8";"2,0";"159,0";"3,2";"559,90";"0,0"
"07/06/2022";"2000";"16,6";"16,6";"16,3";"93,0";"94,0";"92,0";"15,4";"15,5";"15,0";"1004,3";"1004,3";"1003,9";"1,0";"170,0";"3,0";"269,90";"0,0"
"07/06/2022";"2100";"16,3";"16,6";"16,3";"93,0";"93,0";"92,0";"15,2";"15,5";"15,2";"1004,6";"1004,6";"1004,3";"0,4";"216,0";"2,0";"58,70";"0,0"
"07/06/2022";"2200";"16,0";"16,3";"15,9";"97,0";"97,0";"93,0";"15,6";"15,6";"15,1";"1005,4";"1005,4";"1004,6";"1,5";"227,0";"2,4";"";"0,0"
"07/06/2022";"2300";"15,7";"16,0";"15,7";"99,0";"99,0";"97,0";"15,5";"15,6";"15,5";"1005,4";"1005,5";"1005,3";"0,7";"318,0";"2,4";"";"0,0"
"08/06/2022";"0000";"15,3";"15,7";"15,3";"100,0";"100,0";"99,0";"15,3";"15,5";"15,2";"1005,6";"1005,7";"1005,3";"0,5";"303,0";"1,7";"";"0,0"
"08/06/2022";"0100";"15,1";"15,3";"15,1";"100,0";"100,0";"100,0";"15,2";"15,3";"15,2";"1005,8";"1005,9";"1005,6";"0,3";"284,0";"2,2";"";"0,0"
"08/06/2022";"0200";"15,1";"15,1";"15,1";"";"";"100,0";"15,2";"15,3";"15,2";"1006,0";"1006,1";"1005,7";"0,6";"297,0";"1,2";"";"0,0"
"08/06/2022";"0300";"15,0";"15,1";"14,8";"";"";"";"15,2";"15,2";"15,0";"1006,4";"1006,4";"1006,0";"1,5";"229,0";"2,7";"";"0,0"
"08/06/2022";"0400";"14,8";"15,0";"14,7";"";"";"";"15,0";"15,2";"15,0";"1006,6";"1006,6";"1006,2";"1,5";"210,0";"2,8";"";"0,0"
"08/06/2022";"0500";"14,6";"14,8";"14,6";"";"";"";"14,9";"15,1";"14,8";"1006,7";"1006,7";"1006,5";"1,1";"176,0";"3,5";"";"0,0"
"08/06/2022";"0600";"14,7";"14,7";"14,6";"";"";"";"14,9";"14,9";"14,9";"1006,7";"1006,9";"1006,6";"1,5";"191,0";"4,2";"";"0,0"
"08/06/2022";"0700";"14,7";"14,7";"14,6";"";"";"";"14,9";"15,0";"14,8";"1006,7";"1006,8";"1006,6";"1,6";"143,0";"2,5";"";"0,0"
"08/06/2022";"0800";"14,7";"14,8";"14,7";"";"";"";"14,9";"15,0";"14,9";"1006,8";"1006,8";"1006,7";"0,6";"141,0";"2,5";"";"0,0"
"08/06/2022";"0900";"14,5";"14,7";"14,3";"";"";"";"14,7";"14,9";"14,5";"1007,1";"1007,1";"1006,7";"0,6";"287,0";"1,3";"";"0,0"
"08/06/2022";"1000";"14,5";"14,6";"14,5";"";"";"";"14,8";"14,8";"14,7";"1007,8";"1008,0";"1007,1";"1,2";"227,0";"3,1";"";"0,0"
"08/06/2022";"1100";"14,5";"14,5";"14,5";"";"";"";"14,7";"14,8";"14,7";"1008,2";"1008,4";"1007,8";"0,5";"180,0";"2,6";"8,80";"0,0"
"08/06/2022";"1200";"15,1";"15,1";"14,5";"";"";"";"15,4";"15,4";"14,7";"1008,8";"1008,9";"1008,2";"0,5";"202,0";"1,0";"134,10";"0,0"
"08/06/2022";"1300";"15,9";"15,9";"15,1";"100,0";"";"100,0";"15,9";"15,9";"15,4";"1009,2";"1009,2";"1008,8";"0,6";"225,0";"1,5";"352,50";"0,0"
"08/06/2022";"1400";"17,2";"17,7";"15,8";"83,0";"100,0";"82,0";"14,2";"15,9";"14,0";"1009,0";"1009,3";"1009,0";"0,9";"320,0";"1,7";"979,10";"0,0"
"08/06/2022";"1500";"19,0";"19,2";"16,9";"72,0";"83,0";"72,0";"13,9";"15,1";"13,7";"1008,3";"1009,0";"1008,3";"0,7";"222,0";"2,3";"1448,50";"0,0"
"08/06/2022";"1600";"18,7";"19,5";"18,4";"75,0";"77,0";"72,0";"14,3";"15,0";"13,5";"1007,6";"1008,3";"1007,6";"1,3";"349,0";"4,3";"1520,70";"0,0"
"08/06/2022";"1700";"18,5";"18,9";"18,4";"76,0";"78,0";"74,0";"14,2";"14,8";"13,9";"1007,1";"1007,6";"1007,1";"1,2";"22,0";"4,3";"868,40";"0,0"
"08/06/2022";"1800";"18,2";"19,1";"18,2";"78,0";"79,0";"73,0";"14,4";"14,8";"13,9";"1006,5";"1007,1";"1006,5";"3,4";"14,0";"4,9";"779,10";"0,0"
"08/06/2022";"1900";"18,3";"18,4";"18,2";"78,0";"80,0";"77,0";"14,4";"14,8";"14,1";"1006,2";"1006,5";"1006,2";"1,9";"340,0";"4,9";"523,50";"0,0"
"08/06/2022";"2000";"18,2";"18,5";"18,1";"76,0";"79,0";"75,0";"13,9";"14,5";"13,6";"1006,4";"1006,4";"1006,2";"0,8";"297,0";"3,1";"379,10";"0,0"
"08/06/2022";"2100";"16,4";"18,2";"16,4";"85,0";"85,0";"76,0";"13,9";"14,1";"13,8";"1006,6";"1006,6";"1006,4";"0,7";"232,0";"2,5";"83,80";"0,0"
"08/06/2022";"2200";"14,3";"16,3";"13,9";"96,0";"96,0";"85,0";"13,6";"14,3";"12,4";"1006,9";"1006,9";"1006,5";"0,8";"173,0";"1,6";"";"0,0"
"08/06/2022";"2300";"14,3";"14,7";"14,2";"98,0";"98,0";"96,0";"13,9";"14,3";"13,6";"1007,3";"1007,3";"1006,9";"1,4";"191,0";"2,1";"";"0,0"
