"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/06/2022";"1900";"13,3";"13,4";"13,0";"97,0";"98,0";"97,0";"12,9";"12,9";"12,6";"903,5";"903,5";"903,3";"1,4";"143,0";"4,7";"236,60";"0,0"
"07/06/2022";"2000";"13,2";"13,3";"13,2";"97,0";"98,0";"97,0";"12,8";"13,0";"12,8";"903,7";"903,7";"903,4";"2,0";"148,0";"3,4";"101,80";"0,0"
"07/06/2022";"2100";"12,4";"13,2";"12,3";"98,0";"98,0";"97,0";"12,0";"12,7";"11,8";"904,4";"904,4";"903,7";"1,6";"157,0";"3,2";"";"0,0"
"07/06/2022";"2200";"12,0";"12,4";"12,0";"98,0";"98,0";"98,0";"11,6";"12,1";"11,6";"904,7";"904,7";"904,4";"2,0";"137,0";"3,3";"";"0,0"
"07/06/2022";"2300";"11,4";"12,0";"11,2";"96,0";"98,0";"96,0";"10,9";"11,6";"10,8";"905,4";"905,4";"904,7";"2,0";"132,0";"4,1";"";"0,0"
"08/06/2022";"0000";"11,1";"11,5";"11,1";"97,0";"97,0";"96,0";"10,6";"10,9";"10,6";"905,5";"905,5";"905,4";"2,9";"129,0";"4,3";"";"0,0"
"08/06/2022";"0100";"11,1";"11,2";"10,9";"95,0";"97,0";"95,0";"10,4";"10,6";"10,3";"905,4";"905,7";"905,4";"2,2";"84,0";"4,3";"";"0,0"
"08/06/2022";"0200";"10,6";"11,1";"10,6";"96,0";"96,0";"95,0";"10,0";"10,4";"9,9";"905,5";"905,5";"905,4";"2,6";"92,0";"4,8";"";"0,0"
"08/06/2022";"0300";"9,9";"10,6";"9,9";"97,0";"97,0";"96,0";"9,5";"10,1";"9,5";"905,3";"905,5";"905,3";"2,0";"121,0";"4,1";"";"0,0"
"08/06/2022";"0400";"9,5";"10,0";"9,5";"99,0";"99,0";"97,0";"9,4";"9,7";"9,3";"905,5";"905,6";"905,3";"1,2";"160,0";"3,2";"";"0,0"
"08/06/2022";"0500";"9,2";"9,6";"9,2";"100,0";"100,0";"99,0";"9,2";"9,5";"9,2";"905,4";"905,6";"905,3";"2,1";"141,0";"2,7";"";"0,0"
"08/06/2022";"0600";"9,4";"9,4";"9,2";"100,0";"100,0";"100,0";"9,4";"9,4";"9,2";"905,2";"905,4";"905,2";"2,3";"106,0";"3,3";"";"0,0"
"08/06/2022";"0700";"10,2";"10,2";"9,4";"98,0";"100,0";"98,0";"9,8";"10,0";"9,4";"905,4";"905,4";"905,2";"2,6";"92,0";"4,4";"";"0,0"
"08/06/2022";"0800";"9,9";"10,2";"9,9";"97,0";"98,0";"97,0";"9,5";"9,9";"9,4";"905,4";"905,5";"905,3";"2,4";"79,0";"4,6";"";"0,0"
"08/06/2022";"0900";"9,0";"10,0";"8,9";"99,0";"99,0";"97,0";"8,8";"9,5";"8,7";"906,2";"906,2";"905,4";"1,9";"51,0";"4,3";"";"0,2"
"08/06/2022";"1000";"9,5";"9,5";"8,8";"100,0";"100,0";"99,0";"9,5";"9,5";"8,7";"906,9";"906,9";"906,2";"2,4";"56,0";"3,9";"19,80";"0,0"
"08/06/2022";"1100";"10,6";"10,6";"9,4";"98,0";"100,0";"98,0";"10,4";"10,4";"9,3";"907,5";"907,5";"906,9";"3,1";"19,0";"4,2";"225,60";"0,0"
"08/06/2022";"1200";"12,9";"12,9";"10,7";"93,0";"98,0";"93,0";"11,8";"11,8";"10,5";"908,0";"908,0";"907,5";"1,7";"40,0";"4,7";"536,10";"0,0"
"08/06/2022";"1300";"15,0";"15,3";"12,8";"84,0";"93,0";"84,0";"12,3";"13,2";"11,4";"907,8";"908,1";"907,8";"3,1";"14,0";"5,3";"1479,30";"0,0"
"08/06/2022";"1400";"16,0";"16,4";"14,8";"73,0";"86,0";"71,0";"11,3";"13,0";"10,8";"907,1";"907,8";"907,0";"3,9";"8,0";"6,3";"1704,40";"0,0"
"08/06/2022";"1500";"16,2";"17,3";"15,4";"73,0";"77,0";"69,0";"11,3";"13,0";"10,6";"906,6";"907,1";"906,6";"2,3";"5,0";"6,3";"1807,80";"0,0"
"08/06/2022";"1600";"17,6";"18,1";"16,1";"69,0";"75,0";"66,0";"11,7";"12,7";"10,6";"905,8";"906,6";"905,8";"2,9";"346,0";"5,2";"1493,20";"0,0"
"08/06/2022";"1700";"17,9";"18,4";"16,9";"66,0";"70,0";"63,0";"11,4";"12,3";"10,6";"905,4";"905,8";"905,4";"1,9";"338,0";"5,2";"1970,80";"0,0"
"08/06/2022";"1800";"16,6";"18,8";"16,5";"69,0";"70,0";"62,0";"10,8";"12,2";"10,5";"905,2";"905,4";"905,2";"1,0";"15,0";"4,9";"1325,50";"0,0"
"08/06/2022";"1900";"15,8";"18,3";"15,6";"76,0";"77,0";"62,0";"11,6";"11,6";"10,6";"905,4";"905,4";"905,3";"1,4";"299,0";"4,0";"499,80";"0,0"
"08/06/2022";"2000";"14,7";"17,1";"14,7";"78,0";"78,0";"71,0";"11,0";"12,5";"11,0";"905,7";"905,7";"905,3";"1,8";"301,0";"2,3";"204,00";"0,0"
"08/06/2022";"2100";"13,9";"15,0";"13,8";"85,0";"85,0";"78,0";"11,5";"11,5";"10,8";"906,1";"906,1";"905,7";"0,8";"180,0";"2,3";"";"0,0"
"08/06/2022";"2200";"13,7";"14,1";"13,7";"87,0";"87,0";"85,0";"11,6";"11,8";"11,5";"906,5";"906,5";"906,1";"0,2";"344,0";"1,8";"";"0,0"
"08/06/2022";"2300";"13,3";"14,0";"13,2";"89,0";"89,0";"86,0";"11,6";"11,8";"11,3";"906,9";"907,0";"906,5";"0,4";"299,0";"1,6";"";"0,0"
