"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"02/04/2022";"1700";"15,7";"17,4";"15,2";"88,0";"90,0";"75,0";"13,7";"13,9";"12,8";"907,9";"908,4";"907,9";"4,4";"62,0";"9,7";"2198,50";"0,0"
"02/04/2022";"1800";"14,4";"16,1";"14,4";"100,0";"100,0";"85,0";"14,4";"14,8";"13,4";"907,6";"908,0";"907,6";"3,9";"87,0";"8,6";"806,80";"0,0"
"02/04/2022";"1900";"14,2";"14,6";"13,9";"100,0";"100,0";"99,0";"14,2";"14,6";"13,9";"907,3";"907,6";"907,3";"3,3";"69,0";"8,3";"401,20";"0,0"
"02/04/2022";"2000";"13,9";"14,3";"13,9";"100,0";"100,0";"100,0";"13,9";"14,3";"13,9";"907,0";"907,4";"906,9";"6,1";"55,0";"10,5";"313,00";"0,0"
"02/04/2022";"2100";"13,8";"14,0";"13,8";"100,0";"100,0";"100,0";"13,8";"14,0";"13,8";"906,8";"907,0";"906,7";"5,4";"57,0";"12,0";"153,40";"0,0"
"02/04/2022";"2200";"13,7";"13,9";"13,7";"100,0";"100,0";"100,0";"13,7";"13,9";"13,7";"907,0";"907,0";"906,8";"5,4";"56,0";"10,0";"3,40";"0,0"
"02/04/2022";"2300";"13,7";"13,9";"13,7";"100,0";"100,0";"100,0";"13,7";"13,9";"13,7";"907,2";"907,2";"906,9";"5,2";"58,0";"11,5";"";"0,0"
"03/04/2022";"0000";"13,6";"13,7";"13,5";"100,0";"100,0";"100,0";"13,6";"13,7";"13,5";"907,5";"907,5";"907,2";"6,3";"53,0";"11,5";"";"0,0"
"03/04/2022";"0100";"13,5";"13,8";"13,5";"100,0";"100,0";"100,0";"13,5";"13,8";"13,5";"907,5";"907,6";"907,4";"5,9";"61,0";"11,3";"";"0,0"
"03/04/2022";"0200";"13,6";"13,7";"13,5";"100,0";"100,0";"100,0";"13,6";"13,7";"13,5";"907,0";"907,5";"907,0";"5,3";"54,0";"11,1";"";"0,0"
"03/04/2022";"0300";"13,5";"13,7";"13,5";"100,0";"100,0";"100,0";"13,5";"13,7";"13,5";"906,5";"907,1";"906,4";"5,0";"55,0";"10,3";"";"0,0"
"03/04/2022";"0400";"13,1";"13,7";"13,1";"100,0";"100,0";"100,0";"13,1";"13,7";"13,1";"906,1";"906,5";"906,1";"5,0";"51,0";"11,2";"";"0,0"
"03/04/2022";"0500";"13,1";"13,2";"13,0";"100,0";"100,0";"100,0";"13,1";"13,2";"13,0";"905,3";"906,1";"905,3";"5,7";"53,0";"10,4";"";"0,0"
"03/04/2022";"0600";"13,1";"13,2";"13,0";"100,0";"100,0";"100,0";"13,1";"13,1";"13,0";"904,7";"905,4";"904,7";"5,8";"61,0";"11,6";"";"0,0"
"03/04/2022";"0700";"13,0";"13,2";"13,0";"100,0";"100,0";"100,0";"13,0";"13,2";"13,0";"904,0";"904,7";"904,0";"5,6";"50,0";"12,2";"";"0,0"
"03/04/2022";"0800";"13,0";"13,1";"12,9";"100,0";"100,0";"100,0";"13,0";"13,1";"12,9";"904,3";"904,3";"903,8";"3,1";"88,0";"10,5";"";"0,0"
"03/04/2022";"0900";"13,0";"13,1";"12,9";"100,0";"100,0";"100,0";"13,0";"13,1";"12,9";"904,7";"904,8";"904,3";"2,6";"78,0";"6,8";"";"0,0"
"03/04/2022";"1000";"13,4";"13,4";"13,0";"100,0";"100,0";"100,0";"13,4";"13,4";"13,0";"905,4";"905,5";"904,7";"2,3";"65,0";"6,3";"55,20";"0,0"
"03/04/2022";"1100";"14,3";"14,3";"13,4";"100,0";"100,0";"100,0";"14,3";"14,3";"13,4";"906,2";"906,2";"905,2";"2,2";"61,0";"5,5";"295,60";"0,0"
"03/04/2022";"1200";"15,2";"15,3";"14,3";"100,0";"100,0";"99,0";"15,2";"15,3";"14,4";"906,3";"906,5";"906,2";"2,9";"68,0";"5,2";"558,10";"0,0"
"03/04/2022";"1300";"16,2";"16,2";"15,2";"96,0";"100,0";"96,0";"15,6";"15,9";"15,2";"906,6";"906,6";"906,3";"2,3";"71,0";"4,9";"660,70";"0,0"
"03/04/2022";"1400";"17,2";"17,2";"16,2";"93,0";"98,0";"91,0";"16,1";"16,4";"15,4";"906,6";"906,7";"906,5";"1,9";"35,0";"3,8";"740,10";"0,0"
"03/04/2022";"1500";"16,3";"17,8";"16,3";"100,0";"100,0";"87,0";"16,3";"16,8";"15,4";"906,2";"906,6";"906,2";"2,0";"350,0";"3,4";"489,60";"0,4"
"03/04/2022";"1600";"16,1";"16,4";"15,8";"100,0";"100,0";"100,0";"16,1";"16,3";"15,8";"904,8";"906,2";"904,8";"1,6";"38,0";"3,6";"377,40";"2,4"
"03/04/2022";"1700";"16,1";"16,2";"16,0";"100,0";"100,0";"100,0";"16,1";"16,2";"16,0";"903,1";"904,8";"903,1";"4,5";"33,0";"8,5";"528,20";"0,8"
"03/04/2022";"1800";"16,7";"16,7";"16,0";"100,0";"100,0";"100,0";"16,7";"16,7";"16,0";"902,9";"903,1";"902,7";"3,4";"30,0";"10,6";"432,70";"0,6"
"03/04/2022";"1900";"16,5";"16,7";"16,5";"100,0";"100,0";"100,0";"16,5";"16,7";"16,5";"903,1";"903,1";"902,5";"3,1";"13,0";"7,7";"285,60";"1,0"
"03/04/2022";"2000";"16,4";"16,5";"16,3";"100,0";"100,0";"100,0";"16,4";"16,5";"16,3";"903,2";"903,2";"902,5";"3,2";"360,0";"7,0";"177,00";"1,0"
"03/04/2022";"2100";"16,0";"16,4";"16,0";"100,0";"100,0";"100,0";"16,0";"16,4";"16,0";"903,2";"903,3";"902,8";"2,8";"351,0";"4,9";"37,90";"2,4"
"03/04/2022";"2200";"16,1";"16,1";"16,0";"100,0";"100,0";"100,0";"16,1";"16,1";"16,0";"903,4";"903,4";"902,7";"1,7";"347,0";"6,7";"0,40";"1,6"
"03/04/2022";"2300";"15,9";"16,2";"15,9";"100,0";"100,0";"100,0";"15,9";"16,2";"15,9";"903,9";"904,0";"903,4";"0,9";"185,0";"3,2";"";"0,2"
"04/04/2022";"0000";"15,8";"16,0";"15,8";"100,0";"100,0";"100,0";"15,8";"16,0";"15,8";"904,1";"904,6";"903,8";"1,0";"115,0";"3,7";"";"1,2"
"04/04/2022";"0100";"16,5";"16,5";"15,8";"100,0";"100,0";"100,0";"16,5";"16,5";"15,8";"903,4";"904,1";"903,3";"3,1";"35,0";"5,2";"";"0,2"
"04/04/2022";"0200";"16,4";"16,5";"16,4";"100,0";"100,0";"100,0";"16,4";"16,5";"16,4";"902,6";"903,4";"902,6";"2,8";"34,0";"5,8";"";"0,0"
"04/04/2022";"0300";"16,5";"16,5";"16,4";"100,0";"100,0";"100,0";"16,5";"16,5";"16,4";"902,1";"902,6";"902,0";"2,0";"10,0";"5,0";"";"0,0"
"04/04/2022";"0400";"16,7";"16,7";"16,4";"100,0";"100,0";"100,0";"16,7";"16,7";"16,4";"901,7";"902,1";"901,6";"2,0";"324,0";"3,9";"";"0,2"
"04/04/2022";"0500";"15,6";"16,7";"15,6";"100,0";"100,0";"100,0";"15,6";"16,7";"15,6";"902,0";"902,5";"901,6";"3,7";"202,0";"6,9";"";"18,0"
"04/04/2022";"0600";"14,7";"15,6";"14,7";"100,0";"100,0";"100,0";"14,7";"15,6";"14,7";"901,8";"902,3";"901,6";"3,3";"182,0";"8,2";"0,20";"6,2"
"04/04/2022";"0700";"14,7";"14,8";"14,7";"100,0";"100,0";"100,0";"14,7";"14,8";"14,7";"901,7";"901,9";"901,2";"2,7";"199,0";"6,7";"";"6,6"
"04/04/2022";"0800";"14,6";"14,7";"14,6";"100,0";"100,0";"100,0";"14,6";"14,7";"14,6";"902,1";"902,2";"901,5";"2,6";"5,0";"4,9";"";"6,4"
"04/04/2022";"0900";"14,8";"14,9";"14,6";"100,0";"100,0";"100,0";"14,8";"14,9";"14,6";"901,3";"902,1";"901,3";"2,3";"25,0";"3,7";"";"6,0"
"04/04/2022";"1000";"14,7";"14,8";"14,6";"100,0";"100,0";"100,0";"14,7";"14,8";"14,6";"900,7";"901,4";"900,3";"3,0";"19,0";"5,8";"5,80";"2,0"
"04/04/2022";"1100";"15,1";"15,1";"14,7";"100,0";"100,0";"100,0";"15,1";"15,1";"14,7";"901,5";"901,5";"900,7";"0,6";"10,0";"5,8";"113,10";"0,0"
"04/04/2022";"1200";"16,3";"16,3";"15,1";"100,0";"100,0";"100,0";"16,3";"16,3";"15,1";"901,6";"901,7";"901,4";"3,4";"350,0";"6,1";"269,80";"0,0"
"04/04/2022";"1300";"16,5";"16,5";"16,1";"100,0";"100,0";"100,0";"16,5";"16,5";"16,2";"901,0";"901,6";"900,4";"4,6";"359,0";"9,6";"391,10";"0,0"
"04/04/2022";"1400";"16,9";"17,0";"16,5";"100,0";"100,0";"100,0";"16,9";"17,0";"16,5";"901,9";"902,3";"900,8";"4,3";"311,0";"8,7";"514,30";"0,0"
"04/04/2022";"1500";"17,4";"17,6";"16,9";"96,0";"100,0";"89,0";"16,8";"16,9";"15,7";"901,1";"902,0";"901,1";"2,8";"337,0";"8,7";"575,30";"0,2"
"04/04/2022";"1600";"16,9";"17,5";"16,9";"100,0";"100,0";"94,0";"16,9";"17,4";"16,4";"901,1";"901,5";"901,1";"2,6";"298,0";"4,9";"452,50";"0,0"
"04/04/2022";"1700";"18,1";"18,3";"16,8";"97,0";"100,0";"93,0";"17,7";"18,3";"16,8";"901,2";"901,7";"901,0";"2,7";"290,0";"6,7";"1186,10";"0,2"
"04/04/2022";"1800";"18,0";"18,2";"17,7";"98,0";"100,0";"93,0";"17,6";"18,0";"16,7";"901,0";"901,3";"900,9";"2,7";"305,0";"6,7";"675,00";"0,0"
"04/04/2022";"1900";"18,8";"19,0";"18,0";"89,0";"98,0";"89,0";"17,0";"17,6";"16,4";"901,0";"901,0";"900,8";"2,5";"304,0";"5,2";"1005,20";"0,0"
"04/04/2022";"2000";"18,9";"19,2";"18,5";"94,0";"97,0";"89,0";"17,9";"18,5";"17,1";"901,2";"901,2";"900,9";"2,3";"288,0";"4,4";"668,80";"0,0"
"04/04/2022";"2100";"17,9";"18,9";"17,9";"100,0";"100,0";"92,0";"17,9";"18,5";"17,4";"901,6";"901,6";"901,2";"2,2";"319,0";"4,5";"146,70";"0,0"
"04/04/2022";"2200";"16,7";"17,9";"16,7";"100,0";"100,0";"100,0";"16,7";"17,8";"16,7";"901,7";"901,7";"901,6";"0,2";"341,0";"4,5";"";"0,0"
"04/04/2022";"2300";"16,4";"16,7";"16,3";"100,0";"100,0";"100,0";"16,4";"16,7";"16,3";"902,2";"902,2";"901,7";"1,2";"195,0";"2,1";"";"0,0"
"05/04/2022";"0000";"16,4";"16,6";"16,4";"100,0";"100,0";"100,0";"16,4";"16,6";"16,4";"902,7";"902,7";"902,2";"1,8";"193,0";"3,3";"";"0,0"
"05/04/2022";"0100";"16,1";"16,5";"16,0";"100,0";"100,0";"100,0";"16,0";"16,5";"16,0";"902,8";"902,9";"902,7";"2,2";"175,0";"4,5";"";"0,0"
"05/04/2022";"0200";"16,0";"16,1";"16,0";"100,0";"100,0";"100,0";"16,0";"16,1";"16,0";"903,0";"903,1";"902,8";"1,0";"196,0";"3,6";"";"0,0"
"05/04/2022";"0300";"15,7";"16,0";"15,4";"100,0";"100,0";"100,0";"15,7";"16,0";"15,4";"902,9";"903,0";"902,8";"1,6";"185,0";"3,2";"";"0,0"
"05/04/2022";"0400";"15,6";"15,7";"15,6";"100,0";"100,0";"100,0";"15,6";"15,7";"15,6";"903,1";"903,1";"902,9";"1,3";"179,0";"3,2";"";"0,0"
"05/04/2022";"0500";"15,6";"15,6";"15,6";"100,0";"100,0";"100,0";"15,6";"15,6";"15,6";"902,8";"903,1";"902,7";"1,0";"117,0";"2,4";"";"0,0"
"05/04/2022";"0600";"15,5";"15,6";"15,5";"100,0";"100,0";"100,0";"15,5";"15,6";"15,5";"902,6";"902,8";"902,6";"0,6";"195,0";"1,9";"";"0,0"
"05/04/2022";"0700";"15,3";"15,5";"15,2";"100,0";"100,0";"100,0";"15,3";"15,5";"15,2";"902,5";"902,7";"902,5";"0,3";"216,0";"1,9";"";"0,0"
"05/04/2022";"0800";"15,3";"15,3";"15,2";"100,0";"100,0";"100,0";"15,3";"15,3";"15,2";"902,7";"902,7";"902,5";"1,0";"173,0";"1,7";"";"0,0"
"05/04/2022";"0900";"15,0";"15,3";"15,0";"100,0";"100,0";"100,0";"15,0";"15,3";"15,0";"903,1";"903,1";"902,7";"1,3";"163,0";"2,1";"";"0,0"
"05/04/2022";"1000";"15,1";"15,1";"14,9";"100,0";"100,0";"100,0";"15,1";"15,1";"14,9";"903,3";"903,3";"903,0";"1,1";"353,0";"2,1";"12,40";"0,2"
"05/04/2022";"1100";"14,9";"15,1";"14,8";"100,0";"100,0";"100,0";"14,9";"15,1";"14,8";"903,9";"904,0";"903,3";"1,9";"168,0";"3,7";"218,00";"0,0"
"05/04/2022";"1200";"15,7";"15,8";"14,8";"100,0";"100,0";"100,0";"15,7";"15,8";"14,8";"904,6";"904,6";"903,9";"1,2";"162,0";"4,0";"516,80";"0,0"
"05/04/2022";"1300";"16,5";"16,5";"15,6";"100,0";"100,0";"100,0";"16,5";"16,5";"15,6";"904,9";"905,0";"904,6";"1,6";"188,0";"2,9";"656,30";"0,0"
"05/04/2022";"1400";"17,3";"17,5";"16,4";"87,0";"100,0";"84,0";"15,1";"17,0";"14,7";"905,2";"905,2";"904,8";"1,8";"217,0";"3,4";"943,20";"0,0"
"05/04/2022";"1500";"19,2";"19,2";"17,2";"77,0";"90,0";"77,0";"15,2";"16,2";"14,5";"904,7";"905,2";"904,7";"1,1";"193,0";"3,0";"1316,60";"0,0"
"05/04/2022";"1600";"20,3";"20,5";"19,0";"70,0";"79,0";"68,0";"14,6";"15,6";"14,0";"904,0";"904,7";"904,0";"1,1";"142,0";"2,9";"1883,40";"0,0"
"05/04/2022";"1700";"20,3";"21,1";"20,0";"63,0";"73,0";"63,0";"12,9";"15,5";"12,9";"903,5";"904,0";"903,5";"1,6";"108,0";"5,1";"2112,20";"0,0"
"05/04/2022";"1800";"19,7";"20,8";"19,4";"79,0";"82,0";"63,0";"16,1";"16,8";"12,9";"903,1";"903,6";"903,1";"2,6";"97,0";"4,7";"1419,30";"0,0"
"05/04/2022";"1900";"19,6";"20,0";"19,2";"81,0";"83,0";"75,0";"16,2";"16,6";"15,2";"903,2";"903,3";"903,1";"3,1";"83,0";"5,8";"1321,30";"0,0"
"05/04/2022";"2000";"18,6";"19,9";"18,5";"85,0";"87,0";"80,0";"16,0";"16,7";"15,6";"903,4";"903,4";"903,2";"2,8";"80,0";"5,5";"1190,30";"0,0"
"05/04/2022";"2100";"16,7";"18,7";"16,7";"100,0";"100,0";"84,0";"16,7";"17,0";"15,4";"903,5";"903,5";"903,3";"2,2";"117,0";"5,4";"423,80";"0,0"
"05/04/2022";"2200";"16,0";"16,7";"16,0";"100,0";"100,0";"100,0";"15,9";"16,6";"15,9";"903,7";"903,7";"903,5";"2,1";"107,0";"4,3";"3,70";"0,0"
"05/04/2022";"2300";"14,8";"15,9";"14,8";"100,0";"100,0";"100,0";"14,8";"15,9";"14,8";"904,1";"904,2";"903,7";"2,5";"131,0";"5,0";"";"0,0"
"06/04/2022";"0000";"14,5";"14,8";"14,3";"100,0";"100,0";"100,0";"14,5";"14,8";"14,3";"904,4";"904,5";"904,1";"1,3";"96,0";"4,3";"";"0,0"
"06/04/2022";"0100";"13,9";"14,6";"13,9";"100,0";"100,0";"100,0";"13,9";"14,6";"13,9";"904,2";"904,5";"903,9";"2,5";"105,0";"4,4";"";"0,0"
"06/04/2022";"0200";"13,4";"13,9";"13,2";"100,0";"100,0";"100,0";"13,4";"13,9";"13,2";"904,4";"904,5";"904,1";"1,8";"87,0";"4,4";"";"0,0"
"06/04/2022";"0300";"13,2";"13,4";"13,1";"100,0";"100,0";"100,0";"13,2";"13,4";"13,1";"904,1";"904,4";"904,0";"2,1";"92,0";"4,2";"";"0,0"
"06/04/2022";"0400";"12,9";"13,2";"12,9";"100,0";"100,0";"100,0";"12,9";"13,2";"12,9";"903,7";"904,2";"903,6";"2,5";"43,0";"5,4";"";"0,0"
"06/04/2022";"0500";"12,6";"12,9";"12,6";"100,0";"100,0";"100,0";"12,6";"12,9";"12,6";"903,5";"903,8";"903,5";"1,8";"27,0";"4,8";"";"0,0"
"06/04/2022";"0600";"12,7";"12,7";"12,5";"100,0";"100,0";"100,0";"12,7";"12,7";"12,5";"902,9";"903,5";"902,8";"1,6";"41,0";"4,2";"";"0,0"
"06/04/2022";"0700";"12,3";"12,8";"12,3";"100,0";"100,0";"100,0";"12,3";"12,7";"12,3";"902,8";"902,9";"902,7";"0,7";"129,0";"2,6";"";"0,0"
"06/04/2022";"0800";"11,9";"12,5";"11,9";"100,0";"100,0";"100,0";"11,9";"12,5";"11,9";"902,8";"902,8";"902,6";"1,0";"26,0";"1,5";"";"0,0"
"06/04/2022";"0900";"12,2";"12,2";"11,7";"100,0";"100,0";"100,0";"12,2";"12,2";"11,7";"903,2";"903,3";"902,8";"1,4";"35,0";"2,2";"";"0,0"
"06/04/2022";"1000";"11,9";"12,3";"11,8";"100,0";"100,0";"100,0";"11,9";"12,3";"11,8";"903,5";"903,5";"903,2";"1,2";"27,0";"2,2";"20,70";"0,0"
"06/04/2022";"1100";"15,7";"15,7";"11,9";"100,0";"100,0";"100,0";"15,7";"15,7";"11,9";"903,8";"903,8";"903,5";"1,1";"42,0";"2,0";"550,00";"0,0"
"06/04/2022";"1200";"18,7";"18,7";"15,6";"87,0";"100,0";"87,0";"16,6";"17,4";"15,6";"904,2";"904,2";"903,7";"1,1";"12,0";"3,1";"1393,00";"0,0"
"06/04/2022";"1300";"19,7";"20,7";"18,4";"73,0";"91,0";"71,0";"14,7";"17,3";"14,7";"904,4";"904,4";"904,2";"1,1";"111,0";"2,9";"1875,80";"0,0"
"06/04/2022";"1400";"20,9";"21,6";"19,3";"64,0";"76,0";"64,0";"13,9";"15,9";"13,5";"904,1";"904,4";"904,1";"1,1";"211,0";"3,5";"2342,20";"0,0"
"06/04/2022";"1500";"22,3";"22,8";"20,9";"57,0";"67,0";"56,0";"13,3";"15,3";"13,3";"903,9";"904,1";"903,9";"1,4";"172,0";"3,6";"3074,10";"0,0"
"06/04/2022";"1600";"23,2";"24,2";"22,2";"56,0";"61,0";"53,0";"14,0";"14,9";"13,1";"903,4";"903,9";"903,4";"1,6";"191,0";"3,8";"3294,60";"0,0"
"06/04/2022";"1700";"23,0";"23,5";"22,1";"67,0";"70,0";"54,0";"16,6";"16,8";"13,6";"902,8";"903,4";"902,8";"2,5";"144,0";"6,4";"2736,90";"0,0"
"06/04/2022";"1800";"22,2";"23,7";"21,7";"73,0";"74,0";"64,0";"17,2";"17,2";"15,9";"902,6";"902,8";"902,5";"3,0";"117,0";"6,4";"2113,60";"0,0"
