"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/06/2022";"0400";"11,6";"11,8";"11,3";"100,0";"100,0";"100,0";"11,6";"11,8";"11,3";"900,2";"900,3";"899,9";"1,7";"42,0";"5,4";"";"0,0"
"07/06/2022";"0500";"11,3";"11,6";"11,2";"100,0";"100,0";"100,0";"11,3";"11,6";"11,2";"900,3";"900,7";"900,2";"0,4";"143,0";"3,5";"0,20";"0,0"
"07/06/2022";"0600";"11,3";"11,5";"11,3";"100,0";"100,0";"100,0";"11,3";"11,5";"11,3";"900,1";"900,3";"899,7";"1,8";"14,0";"3,2";"0,10";"0,2"
"07/06/2022";"0700";"11,4";"11,5";"11,3";"100,0";"100,0";"100,0";"11,4";"11,4";"11,3";"899,9";"900,3";"899,9";"0,9";"64,0";"3,1";"";"0,0"
"07/06/2022";"0800";"11,4";"11,4";"11,3";"100,0";"100,0";"100,0";"11,4";"11,4";"11,3";"900,0";"900,0";"899,7";"1,0";"360,0";"1,6";"";"0,4"
"07/06/2022";"0900";"11,4";"11,4";"11,4";"100,0";"100,0";"100,0";"11,4";"11,4";"11,4";"900,0";"900,1";"899,8";"1,8";"20,0";"2,5";"";"0,2"
"07/06/2022";"1000";"11,4";"11,4";"11,3";"100,0";"100,0";"100,0";"11,4";"11,4";"11,3";"899,7";"900,0";"899,7";"1,5";"129,0";"2,7";"";"0,0"
"07/06/2022";"1100";"11,6";"11,6";"11,4";"100,0";"100,0";"100,0";"11,6";"11,6";"11,4";"900,5";"900,5";"899,6";"1,2";"110,0";"2,8";"17,30";"0,4"
"07/06/2022";"1200";"12,1";"12,2";"11,6";"100,0";"100,0";"100,0";"12,1";"12,2";"11,6";"900,4";"900,5";"900,2";"1,7";"130,0";"3,9";"157,10";"1,2"
"07/06/2022";"1300";"12,4";"12,4";"12,1";"100,0";"100,0";"100,0";"12,4";"12,4";"12,0";"901,0";"901,0";"900,5";"2,3";"116,0";"5,1";"262,30";"0,6"
"07/06/2022";"1400";"12,7";"12,7";"12,3";"100,0";"100,0";"100,0";"12,7";"12,7";"12,3";"901,0";"901,0";"900,7";"2,6";"111,0";"5,6";"485,70";"0,2"
"07/06/2022";"1500";"12,8";"13,0";"12,2";"100,0";"100,0";"100,0";"12,8";"13,0";"12,2";"900,5";"901,0";"900,5";"3,3";"116,0";"6,1";"690,90";"0,0"
"07/06/2022";"1600";"13,0";"13,1";"12,7";"100,0";"100,0";"100,0";"13,0";"13,1";"12,7";"900,0";"900,5";"900,0";"2,5";"119,0";"5,6";"673,00";"0,0"
"07/06/2022";"1700";"13,0";"13,3";"12,9";"100,0";"100,0";"100,0";"13,0";"13,3";"13,0";"899,7";"900,0";"899,7";"3,5";"123,0";"6,2";"766,70";"0,0"
"07/06/2022";"1800";"13,1";"13,7";"12,8";"100,0";"100,0";"99,0";"13,1";"13,6";"12,9";"899,3";"899,7";"899,3";"3,3";"125,0";"6,0";"846,20";"0,0"
"07/06/2022";"1900";"12,2";"13,1";"12,2";"100,0";"100,0";"100,0";"12,2";"13,1";"12,2";"899,2";"899,3";"899,1";"3,3";"120,0";"6,5";"329,10";"0,0"
"07/06/2022";"2000";"11,6";"12,2";"11,5";"100,0";"100,0";"100,0";"11,6";"12,2";"11,5";"899,7";"899,7";"899,2";"3,4";"115,0";"6,9";"126,90";"0,2"
"07/06/2022";"2100";"11,0";"11,6";"11,0";"100,0";"100,0";"100,0";"11,0";"11,6";"11,0";"900,0";"900,0";"899,7";"3,1";"119,0";"6,9";"19,10";"0,0"
"07/06/2022";"2200";"10,8";"11,0";"10,8";"100,0";"100,0";"100,0";"10,8";"11,0";"10,8";"900,3";"900,3";"900,0";"3,4";"106,0";"8,1";"";"0,0"
"07/06/2022";"2300";"10,8";"10,8";"10,7";"100,0";"100,0";"100,0";"10,8";"10,8";"10,7";"900,8";"900,8";"900,3";"2,4";"105,0";"6,4";"";"0,0"
"08/06/2022";"0000";"10,8";"10,9";"10,8";"100,0";"100,0";"100,0";"10,8";"10,9";"10,8";"901,1";"901,1";"900,8";"2,4";"105,0";"5,7";"";"0,0"
"08/06/2022";"0100";"10,9";"10,9";"10,8";"100,0";"100,0";"100,0";"10,9";"10,9";"10,8";"901,3";"901,3";"901,0";"1,8";"109,0";"5,6";"";"0,0"
"08/06/2022";"0200";"10,8";"10,9";"10,8";"100,0";"100,0";"100,0";"10,8";"10,9";"10,8";"901,5";"901,5";"901,2";"1,8";"80,0";"6,0";"";"0,0"
"08/06/2022";"0300";"10,7";"10,8";"10,7";"100,0";"100,0";"100,0";"10,7";"10,8";"10,7";"901,3";"901,5";"901,3";"1,9";"122,0";"4,2";"";"0,0"
"08/06/2022";"0400";"10,6";"10,7";"10,6";"100,0";"100,0";"100,0";"10,6";"10,7";"10,6";"901,1";"901,3";"901,1";"2,2";"107,0";"4,1";"";"0,0"
"08/06/2022";"0500";"10,7";"10,7";"10,6";"100,0";"100,0";"100,0";"10,7";"10,7";"10,6";"901,3";"901,4";"901,1";"1,8";"109,0";"4,1";"";"0,4"
"08/06/2022";"0600";"10,6";"10,7";"10,6";"100,0";"100,0";"100,0";"10,6";"10,7";"10,6";"901,1";"901,4";"901,1";"1,6";"93,0";"3,6";"";"0,0"
"08/06/2022";"0700";"10,6";"10,7";"10,6";"100,0";"100,0";"100,0";"10,6";"10,7";"10,6";"901,0";"901,1";"900,9";"1,2";"82,0";"3,4";"";"0,0"
"08/06/2022";"0800";"10,6";"10,6";"10,5";"100,0";"100,0";"100,0";"10,6";"10,6";"10,5";"901,0";"901,1";"900,9";"2,2";"67,0";"4,2";"";"0,0"
"08/06/2022";"0900";"10,4";"10,6";"10,4";"100,0";"100,0";"100,0";"10,4";"10,6";"10,4";"901,5";"901,5";"901,0";"2,4";"55,0";"4,1";"";"0,0"
"08/06/2022";"1000";"10,3";"10,5";"10,3";"100,0";"100,0";"100,0";"10,3";"10,5";"10,3";"902,2";"902,2";"901,5";"1,7";"87,0";"4,2";"";"0,0"
"08/06/2022";"1100";"10,4";"10,5";"10,3";"100,0";"100,0";"100,0";"10,4";"10,5";"10,2";"902,8";"902,8";"902,2";"1,7";"103,0";"3,6";"65,90";"0,0"
"08/06/2022";"1200";"10,9";"11,0";"10,4";"100,0";"100,0";"100,0";"10,9";"11,0";"10,4";"903,4";"903,4";"902,8";"1,8";"96,0";"4,1";"321,10";"0,0"
"08/06/2022";"1300";"12,3";"12,3";"10,8";"100,0";"100,0";"100,0";"12,3";"12,3";"10,8";"903,8";"903,8";"903,4";"2,3";"45,0";"4,2";"613,30";"0,0"
"08/06/2022";"1400";"12,6";"12,6";"11,9";"100,0";"100,0";"100,0";"12,6";"12,6";"11,9";"903,3";"903,7";"903,3";"2,0";"32,0";"5,4";"1082,50";"0,0"
"08/06/2022";"1500";"14,6";"15,3";"12,6";"89,0";"100,0";"83,0";"12,8";"13,5";"12,0";"902,8";"903,3";"902,8";"2,3";"53,0";"4,9";"1992,20";"0,0"
"08/06/2022";"1600";"15,5";"16,0";"14,3";"83,0";"95,0";"79,0";"12,6";"14,3";"11,8";"901,9";"902,8";"901,9";"1,3";"9,0";"4,1";"1587,30";"0,0"
"08/06/2022";"1700";"16,2";"16,8";"15,3";"74,0";"84,0";"73,0";"11,6";"13,1";"11,3";"901,3";"901,9";"901,3";"1,7";"99,0";"3,2";"1541,50";"0,0"
"08/06/2022";"1800";"14,2";"16,5";"14,2";"100,0";"100,0";"73,0";"14,2";"14,8";"11,3";"901,2";"901,3";"901,1";"3,0";"144,0";"5,9";"659,70";"0,0"
"08/06/2022";"1900";"12,8";"14,2";"12,8";"100,0";"100,0";"100,0";"12,8";"14,1";"12,8";"901,4";"901,4";"901,2";"3,2";"115,0";"6,6";"335,10";"0,0"
"08/06/2022";"2000";"12,7";"12,8";"12,7";"100,0";"100,0";"100,0";"12,7";"12,8";"12,7";"901,5";"901,6";"901,3";"2,4";"101,0";"5,4";"196,10";"0,0"
"08/06/2022";"2100";"12,1";"12,7";"12,1";"100,0";"100,0";"100,0";"12,1";"12,7";"12,1";"901,8";"901,8";"901,5";"2,6";"79,0";"5,1";"19,80";"0,0"
"08/06/2022";"2200";"12,0";"12,1";"11,9";"100,0";"100,0";"100,0";"12,0";"12,1";"11,9";"902,2";"902,2";"901,8";"2,2";"85,0";"4,6";"";"0,0"
"08/06/2022";"2300";"11,6";"12,0";"11,6";"100,0";"100,0";"100,0";"11,6";"12,0";"11,6";"902,7";"902,7";"902,2";"3,1";"70,0";"5,6";"";"0,0"
